"","id","year","active_year","date_prec","date_start","date_end","event_prec","conflict_id","conflict_name","side_a_id","side_a_name","side_b_id","side_b_name","location_prec","latitude","longitude","deaths_side_a","deaths_side_b","deaths_civilians","deaths_unknown","deaths_total","deaths_high","deaths_low"
"2464","286442",2016,TRUE,"1",2016-10-09,2016-10-09,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","5",20.391694,93.171917,1,1,0,0,2,2,2
"2465","234754",2016,TRUE,"3",2016-10-10,2016-10-16,"2",223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","4",19,94.25,0,15,0,0,15,43,15
"2466","234795",2016,TRUE,"5",2016-10-10,2016-11-15,"2",223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","4",19,94.25,0,0,0,2,2,2,2
"2467","234726",2016,TRUE,"1",2016-10-11,2016-10-11,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","2",21.04649,92.3393,4,1,0,0,5,5,5
"2468","234759",2016,TRUE,"1",2016-10-12,2016-10-12,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","1",16.396698,94.786249,0,0,0,10,10,19,10
"2469","234777",2016,TRUE,"2",2016-11-01,2016-11-04,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","4",19,94.25,5,0,0,0,5,5,5
"2470","234779",2016,TRUE,"1",2016-11-12,2016-11-12,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","4",19,94.25,2,0,0,0,2,8,0
"2471","234781",2016,TRUE,"1",2016-11-13,2016-11-13,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","5",20.922044,92.360793,2,28,0,0,30,30,30
"2472","258001",2016,FALSE,"1",2016-12-21,2016-12-21,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","2",21.020833,92.293056,0,0,1,0,1,1,1
"2473","252850",2017,TRUE,"1",2017-01-08,2017-01-08,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",25.312833,97.684044,0,7,0,0,7,7,7
"2474","238587",2017,TRUE,"1",2017-01-22,2017-01-22,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",23.957135,98.129121,0,1,0,0,1,1,1
"2475","252856",2017,TRUE,"1",2017-06-03,2017-06-03,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",26.509765,96.712445,17,2,0,0,19,19,19
"2476","240121",2017,TRUE,"1",2017-07-09,2017-07-09,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",26.509765,96.712445,0,0,1,0,1,1,1
"2477","276702",2017,TRUE,"4",2017-12-01,2017-12-31,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",22.967835,97.794534,5,1,1,0,7,7,7
"2478","276345",2017,TRUE,"4",2017-12-01,2017-12-31,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","4",26,97.5,6,1,0,0,7,7,7
"2479","276124",2017,TRUE,"1",2017-12-30,2017-12-30,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","1",25.918139,96.658273,1,0,0,0,1,1,1
"2480","249969",2017,FALSE,"1",2017-12-20,2017-12-20,NA,253,"Myanmar (Burma): Karenni",144,"Government of Myanmar (Burma)",225,"KNPP","5",19.674167,97.209444,0,0,0,0,0,4,0
"2481","237719",2017,TRUE,"3",2017-03-06,2017-03-12,"2",439,"Myanmar (Burma): Kokang",144,"Government of Myanmar (Burma)",880,"MNDAA","4",22,98,5,0,0,0,5,19,5
"2482","237717",2017,TRUE,"1",2017-03-06,2017-03-06,NA,439,"Myanmar (Burma): Kokang",144,"Government of Myanmar (Burma)",880,"MNDAA","1",23.5833,98.5,5,0,11,14,30,30,30
"2483","270240",2017,TRUE,"4",2017-01-01,2017-01-31,"2",488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",23.957135,98.129121,0,0,2,0,2,2,2
"2484","252160",2017,TRUE,"1",2017-01-12,2017-01-12,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",22.965028,97.161526,0,0,2,0,2,2,2
"2485","270244",2017,TRUE,"1",2017-03-01,2017-03-01,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",23.574375,98.076855,0,0,1,0,1,1,1
"2486","240080",2017,TRUE,"1",2017-05-28,2017-05-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",23.9712,97.22787,0,0,3,0,3,3,3
"2487","270289",2017,TRUE,"4",2017-06-01,2017-06-30,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",22.979572,97.151323,0,0,1,0,1,1,1
"2488","240131",2017,TRUE,"1",2017-08-06,2017-08-06,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",23.574375,98.076855,0,0,2,0,2,2,2
"2489","270193",2017,TRUE,"1",2017-08-11,2017-08-11,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","3",25.195076,96.597658,0,0,1,0,1,1,1
"2490","321251",2017,TRUE,"2",2017-08-24,2017-08-25,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",21.294133,92.310483,0,0,1,0,1,1,1
"2491","246361",2017,TRUE,"1",2017-08-25,2017-08-25,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.411849,92.656791,0,0,94,0,94,94,29
"2492","246656",2017,TRUE,"1",2017-08-25,2017-08-25,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.922044,92.360793,0,0,40,0,40,50,40
"2493","246721",2017,TRUE,"1",2017-08-25,2017-08-25,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",21.15727,92.20974,0,0,4,0,4,4,4
"2494","321254",2017,TRUE,"1",2017-08-25,2017-08-25,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.922044,92.360793,0,0,4,0,4,4,4
"2495","321217",2017,TRUE,"2",2017-08-25,2017-08-26,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",16.396698,94.786249,0,0,20,0,20,22,18
"2496","246701",2017,TRUE,"2",2017-08-25,2017-08-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",21.294133,92.310483,0,0,8,0,8,100,8
"2497","258157",2017,TRUE,"3",2017-08-25,2017-08-31,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",20.76815,92.550079,0,0,3,0,3,3,3
"2498","321263",2017,TRUE,"3",2017-08-25,2017-08-31,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.97447,92.342644,0,0,18,0,18,18,18
"2499","246242",2017,TRUE,"1",2017-08-26,2017-08-26,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.5701,92.6426,0,0,1,0,1,1,1
"2500","247636",2017,TRUE,"1",2017-08-26,2017-08-26,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.83091,92.40419,0,0,1,0,1,1,1
"2501","258128",2017,TRUE,"2",2017-08-26,2017-08-27,"2",488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",20.511,92.5823,0,0,1,0,1,2,1
"2502","321277",2017,TRUE,"1",2017-08-26,2017-08-26,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.922044,92.360793,0,0,0,0,0,4,0
"2503","246755",2017,TRUE,"1",2017-08-27,2017-08-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",21.23489,92.293404,0,0,4,0,4,4,4
"2504","246112",2017,TRUE,"1",2017-08-27,2017-08-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.950781,92.53038,0,0,82,0,82,82,82
"2505","246365",2017,TRUE,"1",2017-08-27,2017-08-27,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.5701,92.6426,0,0,358,0,358,358,358
"2506","258178",2017,TRUE,"2",2017-08-27,2017-08-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.77413,92.574798,0,0,1,0,1,1,1
"2507","252225",2017,TRUE,"2",2017-08-27,2017-08-29,"2",488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.7534,92.5441,0,0,243,0,243,243,243
"2508","246363",2017,TRUE,"1",2017-08-28,2017-08-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.432279,92.650177,0,0,94,0,94,94,37
"2509","246569",2017,TRUE,"1",2017-08-28,2017-08-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.511,92.5823,0,0,7,0,7,7,7
"2510","321204",2017,TRUE,"1",2017-08-28,2017-08-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.922044,92.360793,0,0,2,0,2,2,2
"2511","321221",2017,TRUE,"1",2017-08-28,2017-08-28,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.922044,92.360793,0,0,10,0,10,11,9
"2512","246496",2017,TRUE,"1",2017-08-30,2017-08-30,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",21.1366,92.3282,0,0,750,0,750,750,750
"2513","252859",2017,TRUE,"1",2017-09-02,2017-09-02,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.511,92.5823,0,0,10,0,10,10,10
"2514","247624",2017,TRUE,"4",2017-09-05,2017-09-13,"2",488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",21.06,92.267,0,0,0,0,0,5,0
"2515","321253",2017,TRUE,"1",2017-09-06,2017-09-06,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",20.8614,92.320319,0,0,6,0,6,6,6
"2516","247635",2017,TRUE,"1",2017-09-08,2017-09-08,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","1",20.973431,92.295982,0,0,2,0,2,2,2
"2517","249669",2017,FALSE,"1",2017-11-08,2017-11-08,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",3051,"ULA","2",20.931084,93.00596,11,0,1,0,12,12,12
"2518","249832",2017,FALSE,"3",2017-11-12,2017-11-18,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",3051,"ULA","5",21.374056,93.023824,0,1,0,0,1,1,1
"2519","249833",2017,FALSE,"3",2017-11-12,2017-11-18,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",3051,"ULA","5",20.875369,92.529996,0,1,0,0,1,1,1
"2520","252935",2017,FALSE,"1",2017-11-20,2017-11-20,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",3051,"ULA","5",21.374056,93.023824,0,0,0,0,0,6,0
"2521","252848",2017,TRUE,"1",2017-01-02,2017-01-02,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","2",22.67593,97.10575,4,0,0,0,4,4,4
"2522","252849",2017,TRUE,"1",2017-01-05,2017-01-05,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","5",23.574375,98.076855,2,0,0,0,2,2,2
"2523","252851",2017,TRUE,"1",2017-01-20,2017-01-20,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","2",23.4396,97.83384,5,0,0,0,5,5,5
"2524","252852",2017,TRUE,"1",2017-01-23,2017-01-23,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","2",23.4396,97.83384,8,0,0,0,8,8,8
"2525","252853",2017,TRUE,"1",2017-02-14,2017-02-14,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","5",23.722301,97.626941,1,0,0,0,1,1,1
"2526","237720",2017,TRUE,"1",2017-04-09,2017-04-09,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","5",22.599436,96.913549,0,0,0,3,3,3,3
"2527","252854",2017,TRUE,"1",2017-04-29,2017-04-29,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","2",23.180624,97.538386,6,0,0,0,6,6,6
"2528","252159",2017,TRUE,"1",2017-05-02,2017-05-02,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","5",23.722301,97.626941,0,0,1,0,1,1,1
"2529","252855",2017,TRUE,"1",2017-05-03,2017-05-03,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","2",23.83505,97.680516,5,0,0,0,5,5,5
"2530","240098",2017,TRUE,"2",2017-06-23,2017-06-26,"2",222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","5",22.979572,97.151323,3,4,0,0,7,7,7
"2531","240101",2017,TRUE,"1",2017-06-26,2017-06-26,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","1",23.45511,98.24361,0,0,2,0,2,2,2
"2532","263401",2017,TRUE,"1",2017-07-10,2017-07-10,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","5",23.722301,97.626941,0,1,0,0,1,1,1
"2533","270171",2017,TRUE,"1",2017-08-05,2017-08-05,NA,222,"Myanmar (Burma): Government",144,"Government of Myanmar (Burma)",5965,"PSLF","5",23.574375,98.076855,0,0,1,0,1,1,1
"2534","240094",2017,TRUE,"2",2017-06-20,2017-06-21,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","1",20.833333,92.45,0,3,0,0,3,3,3
"2535","240120",2017,TRUE,"2",2017-07-09,2017-07-10,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","2",21.15338,92.44686,0,2,0,0,2,2,2
"2536","240137",2017,TRUE,"1",2017-08-25,2017-08-25,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","3",21.088739,92.539136,10,0,0,58,68,68,68
"2537","245627",2017,TRUE,"4",2017-08-25,2017-09-01,"2",223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","5",20.391694,93.171917,0,0,1,0,1,1,1
"2538","245687",2017,TRUE,"4",2017-08-25,2017-09-05,"2",223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","5",20.391694,93.171917,0,0,0,1,1,5,1
"2539","246828",2017,TRUE,"4",2017-08-25,2017-09-05,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","5",20.391694,93.171917,0,0,0,0,0,4,0
"2540","245723",2017,TRUE,"4",2017-08-25,2017-09-09,"2",223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","5",20.391694,93.171917,2,0,0,0,2,5,2
"2541","245440",2017,TRUE,"3",2017-08-25,2017-08-31,"2",223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","4",19,94.25,1,0,0,275,276,276,276
"2542","276357",2017,TRUE,"1",2017-08-25,2017-08-25,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","1",20.432279,92.650177,0,7,0,0,7,7,7
"2543","246093",2017,TRUE,"1",2017-08-25,2017-08-25,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","1",21.009043,92.503402,0,10,0,0,10,10,10
"2544","246638",2017,TRUE,"1",2017-08-25,2017-08-25,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","1",20.682275,92.443197,0,0,1,17,18,18,18
"2545","246103",2017,TRUE,"1",2017-08-25,2017-08-25,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","1",20.955027,92.524782,2,2,0,0,4,4,4
"2546","245428",2017,TRUE,"1",2017-08-26,2017-08-26,NA,223,"Myanmar (Burma): Arakan",144,"Government of Myanmar (Burma)",6692,"ARSA","5",20.391694,93.171917,0,1,0,0,1,1,1
"2547","258008",2017,TRUE,"2",2017-01-26,2017-01-27,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","2",21.04649,92.3393,0,0,1,0,1,1,1
"2548","258013",2017,TRUE,"2",2017-05-29,2017-05-31,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","1",21.054871,92.279617,0,0,1,0,1,1,1
"2549","247768",2017,TRUE,"2",2017-06-23,2017-06-26,"2",13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","2",21.09911,92.274017,0,0,2,0,2,2,2
"2550","258020",2017,TRUE,"1",2017-06-24,2017-06-24,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","2",20.83091,92.40419,0,0,1,0,1,1,1
"2551","321281",2017,TRUE,"4",2017-08-01,2017-08-24,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","5",20.922044,92.360793,0,0,0,0,0,3,0
"2552","240127",2017,TRUE,"1",2017-08-03,2017-08-03,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","2",20.833333,92.45,0,0,0,0,0,7,0
"2553","275752",2017,TRUE,"4",2017-08-07,2017-08-25,"2",13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","4",19,94.25,0,0,5,0,5,5,5
"2554","275750",2017,TRUE,"1",2017-08-18,2017-08-18,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","5",20.922044,92.360793,0,0,1,0,1,1,1
"2555","245852",2017,TRUE,"1",2017-08-25,2017-08-25,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","1",21.269569,92.272541,0,0,53,0,53,53,53
"2556","245555",2017,TRUE,"3",2017-08-25,2017-08-31,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","2",20.816667,92.366667,0,0,1,0,1,1,1
"2557","240139",2017,TRUE,"1",2017-08-26,2017-08-26,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","2",20.83091,92.40419,0,0,6,0,6,6,6
"2558","252913",2017,TRUE,"1",2017-08-26,2017-08-26,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","2",20.62728,92.50262,0,0,6,0,6,6,6
"2559","246179",2017,TRUE,"1",2017-08-28,2017-08-28,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","1",21.0528,92.2976,0,0,6,0,6,6,6
"2560","240140",2017,TRUE,"1",2017-08-29,2017-08-29,NA,13992,"ARSA - Civilians",6692,"ARSA",1,"Civilians","3",21.088739,92.539136,0,0,5,0,5,5,5
"2561","270058",2018,FALSE,"1",2018-04-05,2018-04-05,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","3",18.064,97.445,0,0,1,0,1,1,1
"2562","324034",2018,FALSE,"1",2018-04-26,2018-04-26,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","5",17.133333,97.833333,2,0,0,0,2,2,2
"2563","324211",2018,FALSE,"1",2018-07-12,2018-07-12,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","2",18.625898,97.054666,0,0,0,0,0,1,0
"2564","324240",2018,FALSE,"1",2018-09-01,2018-09-01,NA,221,"Myanmar (Burma): Karen",144,"Government of Myanmar (Burma)",180,"KNU","2",17.392074,97.719045,0,0,0,0,0,1,0
"2565","276363",2018,TRUE,"1",2018-01-26,2018-01-26,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",26.509765,96.712445,0,0,3,0,3,3,3
"2566","255130",2018,TRUE,"2",2018-01-26,2018-01-30,"2",231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","4",26,97.5,0,0,1,0,1,2,1
"2567","323600",2018,TRUE,"1",2018-01-31,2018-01-31,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",24.11971,97.294235,0,0,0,0,0,1,0
"2568","323749",2018,TRUE,"4",2018-02-01,2018-03-01,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","2",24.099889,98.312316,0,0,0,0,0,3,0
"2569","323746",2018,TRUE,"1",2018-02-26,2018-02-26,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",26.509765,96.712445,0,0,0,0,0,1,0
"2570","323806",2018,TRUE,"1",2018-03-05,2018-03-05,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","2",26.24702,96.55558,0,0,0,0,0,7,0
"2571","323998",2018,TRUE,"1",2018-03-30,2018-03-30,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",24.942261,96.313449,0,0,0,0,0,1,0
"2572","275732",2018,TRUE,"4",2018-04-01,2018-04-30,"2",231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","4",26,97.5,0,0,7,0,7,7,7
"2573","324033",2018,TRUE,"1",2018-04-02,2018-04-02,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",24.942261,96.313449,0,0,0,0,0,1,0
"2574","257904",2018,TRUE,"1",2018-04-06,2018-04-06,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",25.679728,96.481155,3,0,0,0,3,3,1
"2575","276149",2018,TRUE,"1",2018-04-11,2018-04-11,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",26.509765,96.712445,0,0,1,0,1,1,1
"2576","276158",2018,TRUE,"4",2018-04-11,2018-04-19,"2",231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","4",26,97.5,0,0,2,0,2,2,2
"2577","324050",2018,TRUE,"1",2018-05-10,2018-05-10,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",25.679728,96.481155,0,0,0,0,0,1,0
"2578","276706",2018,TRUE,"4",2018-05-18,2018-05-25,"2",231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","4",26,97.5,0,0,0,0,0,2,0
"2579","276708",2018,TRUE,"4",2018-05-18,2018-05-25,"2",231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",22.967835,97.794534,0,0,0,0,0,2,0
"2580","324205",2018,TRUE,"1",2018-05-26,2018-05-26,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","2",25.226425,96.793545,0,0,0,0,0,1,0
"2581","259314",2018,TRUE,"1",2018-06-05,2018-06-05,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",23.574375,98.076855,0,2,0,0,2,2,2
"2582","276181",2018,TRUE,"1",2018-06-08,2018-06-08,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",25.679728,96.481155,3,0,0,0,3,3,0
"2583","276710",2018,TRUE,"1",2018-06-17,2018-06-17,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",23.574375,98.076855,0,0,0,0,0,1,0
"2584","276719",2018,TRUE,"1",2018-06-18,2018-06-18,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",25.679728,96.481155,3,0,0,0,3,3,3
"2585","276729",2018,TRUE,"1",2018-07-22,2018-07-22,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",26.509765,96.712445,0,1,0,0,1,1,1
"2586","276743",2018,TRUE,"4",2018-08-01,2018-08-31,"2",231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","5",22.967835,97.794534,0,0,0,0,0,2,0
"2587","324393",2018,TRUE,"1",2018-12-15,2018-12-15,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","2",26.144739,97.515441,0,0,0,0,0,1,0
"2588","295055",2018,TRUE,"1",2018-12-22,2018-12-22,NA,231,"Myanmar (Burma): Kachin",144,"Government of Myanmar (Burma)",201,"KIO","3",24.260229,97.178824,0,0,0,0,0,1,0
"2589","323584",2018,FALSE,"1",2018-01-03,2018-01-03,NA,264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","1",21.032392,97.478839,0,1,0,0,1,1,1
"2590","323598",2018,FALSE,"1",2018-01-21,2018-01-21,NA,264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","2",22.621724,97.054425,0,2,0,0,2,2,2
"2591","263360",2018,FALSE,"2",2018-07-09,2018-07-12,"2",264,"Myanmar (Burma): Shan",144,"Government of Myanmar (Burma)",256,"RCSS","5",21.607778,97.530556,0,1,0,0,1,13,1
"2592","276727",2018,FALSE,"1",2018-07-09,2018-07-09,NA,439,"Myanmar (Burma): Kokang",144,"Government of Myanmar (Burma)",880,"MNDAA","5",23.574375,98.076855,1,0,0,0,1,1,1
"2593","276730",2018,FALSE,"1",2018-08-14,2018-08-14,NA,439,"Myanmar (Burma): Kokang",144,"Government of Myanmar (Burma)",880,"MNDAA","2",23.457278,97.931008,10,0,0,0,10,10,10
"2594","270044",2018,FALSE,"1",2018-10-01,2018-10-01,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","2",22.54817,97.17193,0,0,1,0,1,1,1
"2595","276771",2018,FALSE,"1",2018-11-14,2018-11-14,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",25.679728,96.481155,0,0,1,0,1,1,1
"2596","276772",2018,FALSE,"1",2018-11-19,2018-11-19,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","5",25.679728,96.481155,0,0,1,0,1,1,1
"2597","327644",2018,FALSE,"4",2018-12-01,2018-12-31,NA,488,"Government of Myanmar (Burma) - Civilians",144,"Government of Myanmar (Burma)",1,"Civilians","4",19,94.25,0,0,1,0,1,1,1
